id,date,user,pc,activity
{T4F3-T6CZ77QO-4545VCCC},01/05/2010 11:05:54,AVM0947,PC-0285,Disconnect
{J7Y2-A5CP28IJ-5297SAPM},01/05/2010 11:06:03,MPM0220,PC-2344,Connect
{P0U1-F0UF07ON-4986YMRM},01/05/2010 11:06:04,VTT0385,PC-5027,Disconnect
{H8H1-N6PZ78MD-9371DRCM},01/05/2010 11:07:52,RVF0201,PC-7899,Connect
{O0O1-B5QH82TN-7194SDWV},01/05/2010 11:07:55,HRL0540,PC-1117,Connect
{Y3O6-K1HK89YP-9233EOQO},01/05/2010 11:07:59,QJR0688,PC-4835,Disconnect
{G7C5-L6ZS25QU-0013MICL},01/05/2010 11:08:51,AVM0947,PC-0285,Connect
{V4B6-J9UB26FD-2774EGWZ},01/05/2010 11:09:01,RVF0201,PC-7899,Disconnect
{C7J1-V1MY93GL-1531KCGI},01/05/2010 11:09:01,SAA0999,PC-4559,Connect
{B1F5-C9GL20FP-9003GAZD},01/05/2010 11:09:17,SAA0999,PC-4559,Disconnect
{R2Y4-A2SU68BC-0876UYKT},01/05/2010 11:09:25,AOK0844,PC-4659,Disconnect
{N0P2-T2YI57BT-2927JRTI},01/05/2010 11:09:25,HRL0540,PC-1117,Disconnect
{H4E6-Z0DJ44DE-8901UPGP},01/05/2010 11:09:48,HSB0196,PC-8001,Connect
{G8C0-J4PP84TA-2043SELZ},01/05/2010 11:10:16,JDB0169,PC-7502,Connect
{Z0D8-G2QP80SW-0721KFSX},01/05/2010 11:12:58,AVM0947,PC-0285,Disconnect
{A1P9-K2UN40SE-6700OCZJ},01/05/2010 11:13:40,TSR0676,PC-9227,Connect
{C9C1-L8AR21VE-4644SUMJ},01/05/2010 11:15:31,JDC0030,PC-0246,Connect
{U2E5-F5VE52OT-8723JRBM},01/05/2010 11:15:33,JDB0169,PC-7502,Disconnect
{G5W3-J8YF34TF-3111ERBM},01/05/2010 11:16:02,JDF0593,PC-6301,Connect
{O4A9-Z7DB16HS-4068DIPF},01/05/2010 11:17:34,ILJ0526,PC-7275,Disconnect
{Z2D5-V3VF42AY-5697HGHR},01/05/2010 11:17:47,ESJ0670,PC-2321,Connect
{Y6Z3-S9TN37UG-5066KDQL},01/05/2010 11:18:30,MLL0598,PC-0189,Disconnect
{H0S5-D6EB03SJ-6543HGLZ},01/05/2010 11:19:29,CEJ0109,PC-6980,Disconnect
{L6H5-U4OZ92PV-3339HXPT},01/05/2010 11:20:00,HSB0196,PC-8001,Disconnect
{K8O9-M8GA40DF-0957RHPV},01/05/2010 11:20:26,XWD0923,PC-1637,Disconnect
{W9Q5-R1XG64XV-5782VKMV},01/05/2010 11:20:34,OBH0499,PC-7989,Connect
{Y0G5-O9BG42QD-7341QTWO},01/05/2010 11:20:37,HCM0267,PC-7651,Connect
{K5F0-X3NZ74XG-5111KYKA},01/05/2010 11:20:54,JNJ0556,PC-0576,Disconnect
{E0N4-F4NH77YM-8811JFVM},01/05/2010 11:24:06,AJF0370,PC-8651,Connect
{V9Y0-L8ID56MY-8681DYEU},01/05/2010 11:24:07,IIW0249,PC-0843,Disconnect
{T8E0-M3CT36UM-2007EUIR},01/05/2010 11:24:41,HCM0267,PC-7651,Disconnect
{L7E5-Z2RY08UW-2501YSXA},01/05/2010 11:26:50,JNJ0556,PC-0576,Connect
{H9U3-X3AV68NC-7814VWXH},01/05/2010 11:27:04,HCS0003,PC-3054,Connect
{X4F0-A7GS38CH-4366BRDZ},01/05/2010 11:27:24,JDC0030,PC-0246,Disconnect
{D1Y2-S5JC31YR-8961KWGV},01/05/2010 11:28:08,LBH0942,PC-3640,Disconnect
{M1M5-N5LA77GD-8839UCUK},01/05/2010 11:28:47,BQS0525,PC-0269,Connect
{W5F7-W6FP41FC-9469VGPM},01/05/2010 11:29:20,MPM0220,PC-2344,Disconnect
{L0K3-Y2XO85TE-5186PVBW},01/05/2010 11:29:26,QRM0739,PC-7343,Disconnect
{I7H4-I0RC94YB-7626NPFY},01/05/2010 11:29:38,LBH0942,PC-3640,Connect
{B6Q3-F0PX43WX-9771TXTF},01/05/2010 11:29:49,AJF0370,PC-8651,Disconnect
{R6R2-Y7LV88GM-9716OADB},01/05/2010 11:30:02,JMD0520,PC-1243,Connect
{S7R8-Q1FW83EC-4093OQAV},01/05/2010 11:30:21,MPM0220,PC-2344,Connect
{S6S4-V9TZ63JS-9945CVAF},01/05/2010 11:30:22,JDF0593,PC-6301,Disconnect
{B0P8-M9ZG42GW-9319UNDF},01/05/2010 11:32:07,AJF0370,PC-7345,Connect
{I1T4-K8RY48DV-9920XVEW},01/05/2010 11:32:37,HDH0928,PC-0252,Connect
{J6G5-B4YQ89PD-1592NELC},01/05/2010 11:33:03,WXH0872,PC-9460,Disconnect
{P6M4-M6QO21YI-9720FWXG},01/05/2010 11:33:07,ZKS0899,PC-8517,Connect
{X1W1-B8IL95FF-2300BLDM},01/05/2010 11:35:22,JNJ0556,PC-0576,Disconnect
{L1X4-U2LC88JJ-0372EKQH},01/05/2010 11:35:29,VTT0385,PC-5027,Connect
{Z7H6-I3VR56TM-1903WCMJ},01/05/2010 11:35:35,AJF0370,PC-7345,Disconnect
{I9S8-M3WF41IZ-4720HISA},01/05/2010 11:35:52,VIA0063,PC-2684,Connect
{A0D4-Z9NS81WU-7634FUAD},01/05/2010 11:36:18,BRM0995,PC-0768,Connect
{S2Z1-W8IB30IN-4672NBAS},01/05/2010 11:40:23,HCS0003,PC-3054,Disconnect
{P5N6-O8LX44SN-5397CBAX},01/05/2010 11:40:54,ZKS0899,PC-8517,Disconnect
{K7D3-X6BE26MO-7987OAEO},01/05/2010 11:41:14,DPM0423,PC-2567,Disconnect
{E0X0-R4KT21YW-5362MFIH},01/05/2010 11:41:41,DBB0384,PC-4243,Connect
{Q0F7-S6EJ75QY-7127SERZ},01/05/2010 11:41:53,JJH0613,PC-9171,Connect
{C1T5-X5XV93VW-3330PMIT},01/05/2010 11:42:21,IIW0249,PC-0843,Connect
{V8C4-N4JF28GD-0342AVPO},01/05/2010 11:43:02,AJF0370,PC-8651,Connect
{S8R5-R3NJ84SX-7955WOHH},01/05/2010 11:43:44,KKW0879,PC-2531,Connect
{D5G8-K4VZ39JL-8938ITHC},01/05/2010 11:43:46,OBH0499,PC-7989,Disconnect
{P6C5-I5UZ29ND-8055AFIW},01/05/2010 11:44:53,JJH0613,PC-9171,Disconnect
{X9U6-C5DZ44YB-2679MEAA},01/05/2010 11:45:35,AAF0535,PC-2408,Connect
{T0D4-R1LF68GR-2071PDLO},01/05/2010 11:46:24,ICH0294,PC-8526,Connect
{A5R1-I0XI96RY-0322MCHN},01/05/2010 11:47:18,DBB0384,PC-4243,Disconnect
{T4H0-K7PG32GI-7882SLOP},01/05/2010 11:47:31,DAL0673,PC-9156,Disconnect
{J5M7-L0QU84WR-9502GYNJ},01/05/2010 11:48:07,BRM0995,PC-0768,Disconnect
{D5E1-T7KC19FR-3117SZBD},01/05/2010 11:49:18,LBH0942,PC-3640,Disconnect
{J0U9-Z6LG19DF-9388RLPM},01/05/2010 11:52:26,WIF0691,PC-6390,Connect
{W9M5-E6OB57BU-6146XCGW},01/05/2010 11:52:27,THR0873,PC-4804,Disconnect
{H0A0-E9OQ97GA-8212USVN},01/05/2010 11:52:51,MPM0220,PC-2344,Disconnect
{C8X4-D0WA13JW-6424IDOB},01/05/2010 11:53:05,DBB0384,PC-4243,Connect
{N4S2-S8RU73EX-0370CMVP},01/05/2010 11:53:52,IKR0401,PC-6741,Disconnect
{C1W1-M9FV67PA-2236HIDI},01/05/2010 11:56:22,QRM0739,PC-7343,Connect
{P0R8-S0KB62MZ-9384JQIA},01/05/2010 11:57:45,VTT0385,PC-5027,Disconnect
{I1W7-Q4FH68UZ-0131XLIS},01/05/2010 11:58:02,BQS0525,PC-0269,Disconnect
{W4C2-O4HN80XQ-1347GWCT},01/05/2010 11:58:13,THR0873,PC-4804,Connect
{B1D0-V0QH76HI-4015IVZT},01/05/2010 11:58:47,TSR0676,PC-9227,Disconnect
{L6X3-H6KC87HQ-9107TVTX},01/05/2010 11:58:48,IIW0249,PC-0843,Disconnect
{C5K5-Q0FH93HF-8870BHHF},01/05/2010 11:59:00,MLL0598,PC-0189,Connect
{J4S0-T8LY83WN-5373QGOO},01/05/2010 12:00:34,AJF0370,PC-8651,Disconnect
{D0H0-T2NU07KX-8772ZWVI},01/05/2010 12:01:21,WIF0691,PC-6390,Disconnect
{Q4M2-J6RJ74ZH-2686IJGE},01/05/2010 12:02:12,WIF0691,PC-6390,Connect
{H6F3-W0AW41AI-9672EGYG},01/05/2010 12:02:14,HCM0267,PC-7651,Connect
{P3W1-F1BG76GJ-9248ZOCU},01/05/2010 12:05:16,AAF0535,PC-2408,Disconnect
{Y3F7-I0EW91AH-6373RFDZ},01/05/2010 12:05:25,KKW0879,PC-2531,Disconnect
{K7Z8-H0BN49PE-0996QWSW},01/05/2010 12:07:08,JDF0593,PC-6301,Connect
{Z1P7-U6XG51UR-6454IGJN},01/05/2010 12:07:48,JDF0593,PC-6301,Disconnect
{I7Z0-G8KL01GA-6954LOYS},01/05/2010 12:07:55,KKW0879,PC-2531,Connect
{B5Z2-K1WE39GB-6599DWMM},01/05/2010 12:08:13,VIA0063,PC-2684,Disconnect
{E0G8-O8HV75US-8551NQWF},01/05/2010 12:08:24,BQS0525,PC-0269,Connect
{R6S2-E6OA88XB-3090SKGD},01/05/2010 12:08:48,BEH0615,PC-9461,Connect
{N3F7-Q6UT62FZ-4356PXEM},01/05/2010 12:09:08,HPH0075,PC-2417,Connect
{J3Z8-O6QK77UT-2649LCVE},01/05/2010 12:11:01,QRM0739,PC-7343,Disconnect
{W0T2-U2SB29NX-7106RLLM},01/05/2010 12:11:06,WIF0691,PC-6390,Disconnect
{G4G5-T4WQ28XK-3660GSVL},01/05/2010 12:11:09,HDH0928,PC-0252,Disconnect
{Q0M3-V9AB07CO-2405YPYD},01/05/2010 12:13:01,MDM0625,PC-4984,Connect
{T1G1-W1EY42UA-8771IGVC},01/05/2010 12:13:13,BQS0525,PC-0269,Disconnect
{U3N0-Q8SP16LB-7009GMFX},01/05/2010 12:13:25,EDB0714,PC-6103,Connect
{N0B1-Q1AT64VS-4494MQBY},01/05/2010 12:14:39,CTA0020,PC-3118,Connect
{Z1E5-X9JU71RP-8046JNSL},01/05/2010 12:16:34,HBO0413,PC-7384,Connect
{C3W5-A3UC35QB-8659JRBP},01/05/2010 12:17:05,DBB0384,PC-4243,Disconnect
{U1J7-S1HU05DK-3983BJCH},01/05/2010 12:18:17,VSS0154,PC-6055,Connect
{W6Q0-D3BX28CM-2760BXQF},01/05/2010 12:18:19,AVM0947,PC-0285,Connect
{X5N8-Y2LM02YW-6727PPNC},01/05/2010 12:19:05,CTA0020,PC-3118,Disconnect
{R8J1-B9ML99BQ-6469KUWY},01/05/2010 12:19:44,MOH0273,PC-6699,Connect
{A2V5-Y2GF09QZ-8123HPJI},01/05/2010 12:19:54,CLB0774,PC-7029,Connect
{J7Y4-Y7PK71OJ-6073ZTRX},01/05/2010 12:21:34,CLB0774,PC-7029,Disconnect
{Y9U0-I7HV30ON-0841JFMM},01/05/2010 12:21:51,MOH0273,PC-6699,Disconnect
{M2B2-H6GA42FM-1414QURI},01/05/2010 12:22:22,CLB0774,PC-7029,Connect
{B5Z3-I2PS05HR-5143YAUL},01/05/2010 12:22:32,RAR0725,PC-4159,Connect
{A8Q8-N8RC12LT-0949VHKM},01/05/2010 12:22:47,HCM0267,PC-7651,Disconnect
